consumer_segment,name_dob_verified,age,phone_number_verified,phone_number_tenure_months,email_verified,email_tenure_months,education_level,education_score,identity_matching,employment_type,employment_tenure_months,employment_changes_last_5yr,employment_history_score,monthly_income,income_cv,income_trend,monthly_income_stability,income_source_verified,income_source_type,income_source_verification,p2p_upi_transaction_count,p2p_upi_regularity_score,regular_p2p_upi_transactions,avg_account_balance,account_balance_trend,total_monthly_outflow,monthly_outflow_burden,survivability_months,income_retention_ratio,expense_rigidity,inflow_consistency_cv,inflow_time_consistency,monthly_upi_amount,total_emi,emi_to_monthly_upi_amount,total_financial_assets,liquid_assets,investments,has_insurance,insurance_count,insurance_coverage,emi_to_income_ratio,monthly_rent,rent_to_income_ratio,monthly_utility,utility_to_income_ratio,insurance_payment_ontime_ratio,insurance_payment_discipline,spending_personality,spending_personality_score,impulse_purchase_ratio,budget_adherence,spending_discipline_index,bill_payment_ontime_ratio,bill_payment_delays_count,bill_payment_discipline,late_night_transaction_ratio,late_night_payment_behaviour,utility_payment_ontime_ratio,utility_payment_consistency,risk_appetite,risk_appetite_score,location_type,pin_code_risk_score,statement_tampering_detected,transaction_pattern_anomaly,bank_statement_manipulation,digital_footprint_age_days,cross_platform_consistency,device_fingerprint_changes,synthetic_id_risk,default_90dpd,default_probability_true,application_date
struggling_consumer,1,24,0,31.096248157297758,1,15.550355462484283,undergraduate,0.8,0.3447405933824837,salaried_government,37.52902413026362,3.0,0.3476392679716648,23424.96106588144,0.3100044360100215,0.055049304706509705,0.40460521862007603,0.0,salary,0.0,23.0,0.7635195296462983,0.7635195296462983,15264.733361634257,-0.037423693225924384,19428.768867753155,0.8293691265478126,0.785636384330261,0.17063087345218741,0.7181434203823791,0.3528109984188236,0.708430166872714,32665.29721817559,5736.400829507922,0.17560609306879685,407215.39073581964,119845.36477964708,176473.79391562418,0.0,0.0,0.0,0.24487366018304615,0.0,0.0,2375.382056209504,0.10139955622435959,0.5,0.5,planned_spender,0.85,0.3388267111941359,0.17721032501266137,0.3707955105299425,0.5123115498078833,6.0,0.5123115498078833,0.17389798765768857,0.40220809362424115,0.1447743896161483,0.1447743896161483,low,0.8,tier_1,0.8,1.0,0.5261144056768083,0.7630572028384042,937.1423318063257,1.0,4.0,0.15592341752117006,0,0.34187539169276004,2023-06-18
average_consumer,1,47,1,44.63628760416827,0,50.20514559003433,undergraduate,0.8,0.741799982042004,salaried_government,69.1589656263578,5.0,0.802784164006571,49519.32943879485,0.21580148724757764,0.10231425369353718,0.6394605459705393,1.0,salary,0.7336647299664465,29.0,0.9196936870177069,0.9196936870177069,52233.52000635564,0.12023356865762094,42837.297948582396,0.8650446883946438,1.219318285452192,0.13495531160535623,0.7394502084162334,0.3944616241594047,0.47110377535754,36660.2870639894,10018.240457411863,0.27326483219003767,611171.4271324221,222257.4819830653,345987.30449030525,0.0,0.0,0.13274299567492626,0.2023056100584712,15324.539749387119,0.309459567879645,7075.278298822861,0.1428762364670377,0.5,0.5,value_hunter,0.7,0.4780303148190251,0.8396891080839233,0.7126013389227439,0.7384020729760239,4.0,0.7384020729760239,0.26965646899698736,0.36271327529436065,0.7243987174762082,0.7243987174762082,moderate,0.6,metro,0.9,0.0,0.24684467767228702,0.12342233883614351,3372.791684574238,0.7878156503572584,3.0,0.149416276804373,0,0.005,2024-02-08
average_consumer,1,41,1,42.05086186669821,1,79.90716785027601,undergraduate,0.8,0.75718403624795,self_employed,52.090509616199114,2.0,0.6320074098620927,32970.044031278056,0.21564399843361817,0.04147140345497873,0.49229453957493224,1.0,business,0.605902905372927,28.0,0.8996788412124223,0.8996788412124223,31072.85533709425,0.042585877975380784,16667.675771831793,0.505524658425131,1.8641466042313881,0.49447534157486905,0.5194969259961103,0.48930795877424327,0.5780689246593828,28924.148960531442,12372.469406636148,0.4277409054493882,168744.3032732003,70012.16478309897,52185.61018313948,0.0,0.0,0.0,0.37525258208077905,6918.782240173691,0.20984419642915075,3228.3219055363757,0.097913851392568,0.5,0.5,balanced_spender,0.75,0.4096425070421235,0.4743305500201127,0.5207413271952183,0.6994713992045379,2.0,0.6994713992045379,0.187277240141197,0.5566957821772004,0.5466100243318874,0.5466100243318874,very_low,0.9,tier_1,0.8,0.0,0.10371452382741364,0.05185726191370682,2530.701874929748,1.0,1.0,0.04005229055053234,0,0.007312297032524546,2024-04-24
high_risk_consumer,1,31,0,,1,,0,,0.2244115868623586,0,,,0.21909202483241502,37105.23006279739,,,,,,,,,,0.0,,0.0,,0.0,0.5173782626014897,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.6183764102728496,,0.6822543357681451,,0.49889909582496084,,0.4378800615364822,,0.6638965591364521,,,,,,0.21011743645920888,,0.0,,0.0,,0.5037880145814413,,0.5858749398404938,,,0.8340004922432144,,,,0.9390606298674712,1,0.4208306941330724,2023-06-01
struggling_consumer,1,39,1,24.15903200807539,1,31.376543415912987,high_school,0.5,0.38433927479105195,salaried_private,35.56261083495225,4.0,0.19011660355395615,26437.44542454373,0.30747492586435116,-0.026997680990169783,0.3492661756827365,0.0,salary,0.0,23.0,0.913250264526963,0.913250264526963,29767.792879516066,0.0645891832729785,14893.165674384518,0.5633147272932573,1.9986210392913588,0.43668527270674273,0.474534879490864,0.3432290450087365,0.7256146069787304,26605.75290564234,11015.077872227712,0.4139955713984102,554627.1698206383,237929.11644802016,176342.03656836817,0.0,0.0,0.11808805748478811,0.4166310724911999,7940.443796238018,0.30033701561237136,2967.454528389103,0.11224012912780082,0.5,0.5,balanced_spender,0.75,0.4716148189588477,0.4599728235008941,0.48733776651699734,0.5238165797713327,3.0,0.5238165797713327,0.1634036392962723,0.7607181662961892,0.4741318539344779,0.4741318539344779,moderate,0.6,metro,0.9,1.0,0.19778954459665357,0.5988947722983268,818.8189619212386,0.4870812543468396,7.0,0.319019881022083,1,0.3099301531976623,2023-02-11
average_consumer,1,26,1,,1,,0,0.8412415794770902,,0,,,0.5814960169034276,68736.17004525008,,,0.8077800310438672,,,,,,,0.0,,0.0,,0.0,0.6541385152498588,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.3506795816971156,,0.44008070082825385,,0.6237905404762958,,0.4493819970697131,,0.32882375897594884,,,,,,0.854568082117818,,0.0,,0.0,,0.5978182873847209,,0.5224883229299677,,,,,,,,0,0.05631526902203071,2023-06-01
average_consumer,0,24,0,,1,,0,0.8024467145644533,,0,,,0.6109025879335974,46506.818237171734,,,0.812339300482137,,,,,,,0.0,,0.0,,0.0,0.6831658406678467,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.6195501211620622,,0.694690026268619,,0.602449267978945,,0.4822963345021224,,0.3764761427623569,,,,,,0.7914516011093321,,0.0,,0.0,,0.40804737978641886,,0.48227005082595575,,,,,,,,0,0.07535105466927991,2023-06-01
high_risk_consumer,0,18,1,5.341093199820488,0,43.92149963702793,high_school,0.5,0.0,self_employed,31.84745750987114,6.0,0.2069692442887301,13104.888676576402,0.42723672823404923,-0.07650620338561935,0.214289071642919,0.0,investments,0.0,19.0,0.5529972900567639,0.5529972900567639,5896.414650087797,-0.04796175907507459,12119.57779497565,0.9247429223656124,0.48647966704458934,0.0752570776343876,0.4974667506917752,0.4497229425338476,0.48482056330657936,12594.496908811787,5805.032859011002,0.4608816072154971,156325.4765294654,35042.0356748229,103896.97870135437,0.0,0.0,0.12966500954550494,0.4429331731915357,0.0,0.0,1044.985517074909,0.0797340449673258,0.5,0.5,luxury_seeker,0.3,0.3643348040808818,0.29571999531782434,0.43169807555834194,0.44926170870183785,6.0,0.44926170870183785,0.22424020648564583,0.6330734603406363,0.19106079530794928,0.19106079530794928,moderate,0.6,metro,0.9,0.0,0.8743705708575582,0.4371852854287791,908.8310221920599,0.4627274263607416,5.0,0.40511692030493707,1,0.5,2024-04-17
good_consumer,1,18,1,39.55277979642813,1,57.44278161852541,postgraduate,0.9,0.7022226018967004,salaried_private,64.93541564851981,4.0,0.8228978155151976,52621.97580663467,0.3450652004264906,0.04483319574048125,0.812421483897017,1.0,salary,0.7460311467814186,35.0,1.0,1.0,41004.54732456459,0.06015410410529441,29147.814590914928,0.553899017380161,1.4067312136029315,0.446100982619839,0.45735175412110074,0.4611623177990821,0.6075152311056844,29225.147360643554,274.69533395192354,0.009398958082372264,1776377.46350881,417549.8713423428,832622.8057373093,0.0,0.0,0.028502351864967718,0.005220064615146492,0.0,0.0,6046.1713437925755,0.11489603640070614,0.5,0.5,conservative_spender,0.9,0.08561261453534476,0.7935678113689147,0.8418956410072109,0.7506238289637822,3.0,0.7506238289637822,0.24295408291517295,0.5222115427596219,0.8884479124817816,0.8884479124817816,low,0.8,metro,0.9,0.0,0.5005058764874951,0.25025293824374756,1447.1677958864545,0.8311022571545118,2.0,0.08365950190685445,0,0.005,2024-11-25
average_consumer,1,46,1,62.808983685496486,1,29.619608771521214,undergraduate,0.8,0.6946479323561918,salaried_private,34.03592601947309,3.0,0.36937188991872605,34398.165041513705,0.4519456953147784,-0.028065569407150964,0.5788597833154634,1.0,salary,0.5767204128819245,25.0,0.6153544671943088,0.6153544671943088,44216.18146357977,-0.007032727312420391,30920.11072227373,0.8988622452015514,1.4299674374804738,0.10113775479844855,0.5256499648553835,0.24071624827992444,0.7273774597416055,20784.857280450768,12158.32729152534,0.5849326841554101,187428.43094708177,107362.44165220266,100877.67615537762,1.0,2.0,0.7069258668041495,0.3534483257617559,0.0,0.0,3769.7457991563347,0.10958829362884008,0.6801399927975217,0.6801399927975217,conservative_spender,0.9,0.17774517911044405,0.6547324072135597,0.7217413726839582,0.7666562573326389,2.0,0.7666562573326389,0.12151980488370291,0.8930443002806049,0.7452306189549533,0.7452306189549533,very_low,0.9,tier_3,0.4,1.0,0.133081931288504,0.566540965644252,925.4966729596352,0.7629222637471521,6.0,0.17491773513314282,1,0.08759485309857419,2024-03-22
good_consumer,1,28,1,36.0796976884096,1,63.561783038016415,undergraduate,0.8,0.9150610903410265,salaried_government,98.85039967258471,2.0,1.0,50731.20618635119,0.18789197410808717,0.029882706861003028,0.7807981339409501,0.0,other,0.023849892567305415,35.0,1.0,1.0,110220.98541970269,0.1498821027781742,24902.050377251166,0.4908528969897375,4.426003391150391,0.5,0.6667313341940373,0.1314290805807498,1.0,38652.60782015092,14002.622616530574,0.36225913714659047,268002.1267754384,79704.5036595188,145401.37060470303,0.0,0.0,0.0,0.27601052012395605,10191.807070134568,0.2008942215660342,6086.850520354338,0.11998000832047241,0.5,0.5,value_hunter,0.7,0.12370436779251108,0.6804856623224541,0.7588096502764681,0.5058255532954739,2.0,0.5058255532954739,0.18116084540547128,0.5526520773865872,0.7799796390527483,0.7799796390527483,moderate,0.6,tier_2,0.6,0.0,0.20667484959459617,0.10333742479729809,1779.772921755734,1.0,1.0,0.013391852955258597,0,0.005,2024-10-10
perfect_consumer,1,32,0,,0,,0,,0.9883215126961697,0,,,0.9836344165121733,147135.84457428576,,,0.9376945656462216,,,,,,,0.0,,0.0,,0.0,0.5054002916684448,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.620695733118183,,0.6404199753325226,,0.38897446143469017,,0.6646044837134938,,0.6943765846989243,,,0.9123758912908456,,,0.9538584446815879,,0.0,,0.0,,0.40382612367402937,,0.5543608652925226,,,,,,,,0,0.009441267603526801,2023-06-01
perfect_consumer,1,37,1,,0,,0,,0.9586805747970355,0,,,0.912405362234132,127500.9326549551,,,0.9470216844740064,,,,,,,0.0,,0.0,,0.0,0.6750562429706022,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.6712737458332831,,0.38584318149591723,,0.41681256456891913,,0.41995585541640085,,0.6531765716158784,,,0.8868848619722748,,,0.9837777077323153,,0.0,,0.0,,0.6338145381265663,,0.32697266435430233,,,,,,,,0,0.011797962231567148,2023-06-01
average_consumer,1,18,1,34.1463630338631,1,86.35564372498993,undergraduate,0.8,0.6028321017667054,salaried_private,44.09031378280688,2.0,0.41927476767901567,46202.69714244982,0.25528278354657474,0.07554946711123497,0.557484710856166,1.0,freelance,0.6978429963938544,31.0,1.0,1.0,16789.971014872546,0.0014231386808647647,26951.272760604625,0.5833142027035547,0.6229519552582583,0.4166857972964453,0.5893532797717531,0.28345789532968924,0.6329233932164783,44322.45431023014,1957.5262884633262,0.04416456972784986,275993.66872910835,100979.20669102883,157072.49109568825,0.0,0.0,0.06761992971803797,0.04236730845213773,14082.508816781768,0.30479181727306864,6815.557138163193,0.14751107724453882,0.5,0.5,balanced_spender,0.75,0.2529446561158566,0.7500256645432732,0.7488375362796214,0.6333018827386389,3.0,0.6333018827386389,0.0987669295973955,0.8794544143679326,0.6446882839635131,0.6446882839635131,low,0.8,rural,0.2,0.0,0.1743945704307428,0.0871972852153714,1021.8438041608055,1.0,4.0,0.10275209643731392,0,0.005,2024-05-03
perfect_consumer,1,40,1,,1,,0,,0.9972649952224268,0,,,0.9882687250982436,100989.34686999647,,,0.9121478300348903,,,,,,,0.0,,0.0,,0.0,0.4666269564927092,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.5620100141455553,,0.4353805144866634,,0.3858434013919132,,0.3107714587795107,,0.32686646221477367,,,0.8977749961153728,,,0.9584574665061993,,0.0,,0.0,,0.32934626375221604,,0.5865357354449134,,,,,,,,0,0.009943215172181354,2023-06-01
high_risk_consumer,0,22,0,,0,,0,,0.14467302356124911,0,,,0.22426786199557475,21774.455348967625,,,,,,,,,,0.0,,0.0,,0.0,0.68783672846122,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.42925136677853015,,0.4076700230948878,,0.5400838072523082,,0.5861345554772378,,0.42410093773307195,,,,,,0.23628907330283067,,0.0,,0.0,,0.30794437663423563,,0.4829279123814122,,,0.9219585344091745,,,,0.9218979055586731,1,0.45752903684625146,2023-06-01
perfect_consumer,0,34,1,,1,,0,,0.9965028097294254,0,,,0.9267857647360497,136541.07081784712,,,0.9260258831026793,,,,,,,0.0,,0.0,,0.0,0.6560876949797483,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.4542237700000997,,0.5189723143484863,,0.6777102334148816,,0.6191803948752299,,0.5718702247157977,,,0.8579010270206846,,,0.9783833942182326,,0.0,,0.0,,0.5371404112234854,,0.6742756951641338,,,,,,,,0,0.009071952435478035,2023-06-01
struggling_consumer,0,43,1,30.94317028804514,1,43.407143964093954,diploma,0.6,0.5228102892459752,freelancer,25.928236326582603,3.0,0.2123753517365073,31099.779993615397,0.35480617973472944,0.0789271511066339,0.3983846047186539,0.0,salary,0.011041804694611957,21.0,0.608436770364154,0.608436770364154,34329.886202726535,0.05082392788245701,30307.395053676642,0.9744898700257155,1.132685717667589,0.02551012997428448,0.6746644031229986,0.4248942384296234,0.5281099742530614,45492.338602181735,13121.795859729473,0.2884333456920699,560609.2215805668,314419.6706167297,240262.70366006452,0.0,0.0,0.10894554122707822,0.42191211482230395,6434.447942031379,0.20689024337499867,3595.355739496432,0.1156033945204755,0.5,0.5,luxury_seeker,0.3,0.31422169010867806,0.30723398877667607,0.4586517172225344,0.8375216049676586,3.0,0.8375216049676586,0.21294420885466242,0.5672204404642606,0.39260475583416765,0.39260475583416765,moderate,0.6,tier_2,0.6,0.0,0.2403677364279267,0.12018386821396335,1777.1836600003935,0.74705390392968,4.0,0.23360095346049506,0,0.25304214247498824,2023-07-14
perfect_consumer,1,40,1,73.66184310414661,1,79.0620617690022,high_school,0.5,0.9629708261342204,self_employed,66.38098596765278,2.0,0.896537909647478,54521.86701061894,0.2276540564459524,0.04783776153290506,0.997291116843186,1.0,investments,0.9346760726167445,39.0,1.0,1.0,70210.33857630806,0.08311565060943728,34244.125073384166,0.6280690460887675,2.0502287092207645,0.37193095391123254,0.604559479167123,0.12306092611240473,0.9022574434575252,78480.60855815934,6580.4888415765445,0.08384752762425897,572625.5087962794,181312.7909052455,384177.277076965,0.0,0.0,0.04811350531688068,0.12069227467981317,0.0,0.0,3501.9263172466235,0.06422857984640801,0.5,0.5,conservative_spender,0.9,0.053177408415360235,0.8452271377515039,0.8858653192847583,0.9991333223862813,2.0,0.9991333223862813,0.059291390598411514,0.9029636915813805,0.8114290989352707,0.8114290989352707,low,0.8,tier_2,0.6,0.0,0.054221481419029015,0.027110740709514507,1179.455074667162,1.0,3.0,0.047037568055598236,0,0.005,2024-10-04
high_risk_consumer,0,32,1,,1,,0,,0.2521634505838056,0,,,0.15272710652707627,29974.265367263302,,,,,,,,,,0.0,,0.0,,0.0,0.6971538947918798,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.4061926726631798,,0.34191991119843446,,0.49046454394353545,,0.6647500606788072,,0.33064524044051014,,,,,,0.39146445913625083,,0.0,,0.0,,0.689731436227363,,0.6066141978328987,,,0.7432584942634021,,,,0.7055059216895513,1,0.44065239866163564,2023-06-01
good_consumer,1,21,1,45.90781962043131,1,46.98871624459484,undergraduate,0.8,0.5591389431461082,salaried_private,46.51853127399962,3.0,0.6669124867012741,59029.41751390217,0.14249412530462657,0.05647218589422751,0.7426391598612713,1.0,salary,0.8362530784370863,34.0,1.0,1.0,84250.9183851744,0.03303039047458952,27106.709277350543,0.45919900991665324,3.1080058267988377,0.5,0.7624788301297217,0.334568454600581,0.6501815775684271,40862.05201171347,13105.84645847398,0.3207260792639072,632912.8800741188,248628.72572932582,318689.72338540386,1.0,1.0,0.3059858005305186,0.22201852892853824,0.0,0.0,5425.2054589345325,0.09190525304444697,0.697415683151996,0.697415683151996,conservative_spender,0.9,0.2629628375380888,1.0,0.8948148649847645,0.7791636397751471,1.0,0.7791636397751471,0.09577528129109697,0.8070853300090659,0.7048265692688646,0.7048265692688646,moderate,0.6,metro,0.9,0.0,0.13383592489825147,0.06691796244912573,996.3604232751736,0.7383679927183864,2.0,0.14663920237743383,0,0.005,2024-10-13
struggling_consumer,0,40,1,12.78176350390609,1,56.37810142575357,high_school,0.5,0.23158153524431685,salaried_government,66.65056553903507,5.0,0.40338709586057875,26964.505881274774,0.3604124543042323,0.11238593759869518,0.3153483039111541,0.0,freelance,0.09177681977951374,25.0,0.8345909102933647,0.8345909102933647,30948.273290803354,0.03916610399855828,21236.441752677154,0.7875410105850837,1.4572505319244522,0.21245898941491626,0.697479528536572,0.33899165147690274,0.6424817570300615,37272.21450904516,4516.663818354958,0.12117720131862762,591340.4837352617,254176.6480459109,407521.42505351873,1.0,2.0,0.35126766112349617,0.1674978336487057,7040.49561529247,0.2610926583870058,3121.496414356257,0.11575886720240869,0.36367320215478127,0.36367320215478127,balanced_spender,0.75,0.39422006088527384,0.3215629300638707,0.4352497336842129,0.535615497540571,4.0,0.535615497540571,0.5,0.0,0.16114757669073249,0.16114757669073249,very_low,0.9,tier_1,0.8,0.0,0.18561741980638788,0.09280870990319394,889.1999875384025,0.9326402106546918,4.0,0.11882791158305997,0,0.2570110166495165,2023-12-13
good_consumer,1,27,1,37.60604963612592,1,68.92954111965796,undergraduate,0.8,0.6857230450670596,self_employed,69.60425447260405,1.0,0.7109023661863154,33353.82386942137,0.23828084027078283,0.08183718874937065,0.6946364282274453,1.0,salary,0.8390291492082682,38.0,1.0,1.0,59807.34126809124,0.07449030558232492,23948.342150965076,0.7179873665266194,2.497243594045075,0.28201263347338057,0.4162625364166535,0.14029679124371766,0.9312641155535915,32044.426698446478,7471.075144306508,0.2331401361763954,616318.0464360836,203753.34776636786,217549.61816453206,1.0,2.0,0.5983153956661148,0.22398784576271588,0.0,0.0,1760.8677836232848,0.052791997658773175,0.9159797369280553,0.9159797369280553,balanced_spender,0.75,0.2405004999212477,0.7783457447575569,0.7708072468860351,0.9039761319770735,2.0,0.9039761319770735,0.11314781259959047,0.6428408154412957,0.8988982242025667,0.8988982242025667,moderate,0.6,tier_1,0.8,0.0,0.16058124834152238,0.08029062417076119,1225.4035057216354,1.0,0.0,0.017294152847647837,0,0.005,2024-08-27
high_risk_consumer,1,41,0,30.770762044277117,1,43.2560574223425,undergraduate,0.8,0.23694998484495672,self_employed,42.14112113445996,4.0,0.36067457070113196,22356.85576331942,0.5942626694410963,0.018643573273958984,0.17171170054854643,0.0,salary,0.0,24.0,0.8513609294415222,0.8513609294415222,23274.085130054613,0.06515063052170245,16512.279352523907,0.7385448554335053,1.4094163026738464,0.26145514456649466,0.6192952942752226,0.7526046361460437,0.16239453837791773,18647.381562678325,9113.044135967879,0.48867748149287876,124534.09774896517,70026.62383572894,79761.45384297537,0.0,0.0,0.12003570920876715,0.4075992005869746,3374.0980261456325,0.15091331037573022,3313.454840669055,0.14820092211638428,0.5,0.5,planned_spender,0.85,0.566546597030207,0.5535446544179747,0.5055081538387021,0.475903022384327,6.0,0.475903022384327,0.3071453028169284,0.3817277136586731,0.3476296810751548,0.3476296810751548,high,0.4,metro,0.9,0.0,0.41862552052984026,0.20931276026492013,986.9869952854638,0.7628960464076489,5.0,0.2774306722656456,0,0.4712498735867787,2023-01-01
good_consumer,1,43,1,64.59376306651012,1,57.669690130192144,high_school,0.5,0.8460000641109049,salaried_government,62.42616740902129,2.0,0.8040277861336224,79843.71259229736,0.19997889275272918,0.09791044460910714,0.8802383935849325,1.0,salary,0.7025208845419746,32.0,0.9504915366490255,0.9504915366490255,155664.47103261674,0.072253629223806,70561.65320188602,0.8837360785827804,2.20604617271472,0.11626392141721964,0.5016829021811307,0.1463584409478483,0.8048107803810025,64333.071300067284,4232.023865052908,0.06578199979469482,847999.3505048583,437488.1183813835,509343.98122118326,1.0,1.0,0.4478365565278456,0.05300318239809373,0.0,0.0,6533.4924583975335,0.08182749046588492,0.8778644080632612,0.8778644080632612,planned_spender,0.85,0.1257890609401179,0.5276946655061319,0.666301174927632,0.6594300288438008,1.0,0.6594300288438008,0.07822732891311311,0.9826444797138166,0.8796746723877331,0.8796746723877331,low,0.8,metro,0.9,0.0,0.10296940390863668,0.05148470195431834,998.907109477401,0.9032472638376114,4.0,0.10443442528098065,0,0.005,2024-11-27
